gbifID,accessRights,license,rightsHolder,institutionCode,collectionCode,basisOfRecord,occurrenceID,catalogNumber,occurrenceStatus,datasetKey,taxonRank,publishingCountry,lastInterpreted,issue,hasCoordinate,hasGeospatialIssues,protocol,kingdomKey,lastParsed,lastCrawled,recordedBy,preparations,higherGeography,countryCode,stateProvince,locality,repatriated,county,eventDate,year,month,decimalLatitude,decimalLongitude,day,eventRemarks,typeStatus,infraspecificEpithet
2365686427,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 001101,MPEG.ANL 001101,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,GENUS,BR,2023-09-07T09:19:05.952Z,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,TRUE,TRUE,EML,1,2023-09-07T09:19:05.952Z,2023-01-07T11:25:05.817Z,"Beckman, Ruana; Pena, José; Souza, Raíssa",Etanol - 3,"Pará, Belém",BR,Pará,Mocambo,FALSE,Belém,2017-08-30 00:00:00,2017,8,1.440.694,-4.841.125,30,NULL,NULL,NULL
2365686418,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 001596,MPEG.ANL 001596,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,SPECIES,BR,2023-09-07T09:19:05.949Z,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,TRUE,FALSE,EML,1,2023-09-07T09:19:05.949Z,2023-01-07T11:25:05.817Z,"Sousa, Sandriel; Hernández, Luis; Rousseau, Guillaume",Etanol - 1,"Maranhão, São Luís",BR,Maranhão,Fazenda Escola,FALSE,São Luís,2018-08-15 00:00:00,2018,8,-4.587.222,-44.208.611,15,NULL,NULL,NULL
2365686416,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 001635,MPEG.ANL 001635,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,SPECIES,BR,2023-09-07T09:19:05.937Z,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,TRUE,FALSE,EML,1,2023-09-07T09:19:05.937Z,2023-01-07T11:25:05.817Z,"Sousa, Anny; Sousa, Sandriel; Hernández, Luis",Etanol - 1,"Maranhão, Caxias",BR,Maranhão,Santa Tereza Village,FALSE,Caxias,2019-02-12 00:00:00,2019,2,-4.899.722,-43.470.833,12,NULL,NULL,NULL
2365686414,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 001031,MPEG.ANL 001031,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,GENUS,BR,2023-09-07T09:19:05.946Z,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,TRUE,TRUE,EML,1,2023-09-07T09:19:05.946Z,2023-01-07T11:25:05.817Z,"Beckman, Ruana; Pena, José; Souza, Raíssa",Etanol - 1,"Pará, Belém",BR,Pará,Mocambo,FALSE,Belém,2017-08-30 00:00:00,2017,8,1.440.694,-4.841.125,30,NULL,NULL,NULL
2365686412,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 001036,MPEG.ANL 001036,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,GENUS,BR,2023-09-07T09:19:05.946Z,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,TRUE,TRUE,EML,1,2023-09-07T09:19:05.946Z,2023-01-07T11:25:05.817Z,"Beckman, Ruana; Pena, José; Souza, Raíssa",Etanol - 17,"Pará, Belém",BR,Pará,Mocambo,FALSE,Belém,2017-08-30 00:00:00,2017,8,1.440.694,-4.841.125,30,NULL,NULL,NULL
2365686409,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 000595,MPEG.ANL 000595,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,GENUS,BR,2023-09-07T09:19:05.943Z,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,FALSE,FALSE,EML,1,2023-09-07T09:19:05.943Z,2023-01-07T11:25:05.817Z,"Braga, Cesar; Ferreira, Viviane",Líquido - 2,"Pará, Bragança",BR,Pará,Ilha de Canela,FALSE,Bragança,2008-11-01 00:00:00,2008,11,NULL,NULL,NULL,Material doado Laboratório de Oceanografia Biológica/UFPA,NULL,NULL
2365686408,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 001568,MPEG.ANL 001568,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,SPECIES,BR,2023-09-07T09:19:05.953Z,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,TRUE,FALSE,EML,1,2023-09-07T09:19:05.953Z,2023-01-07T11:25:05.817Z,"Hernández, Luis; Rousseau, Guillaume; Sousa, Sandriel",Etanol - 1,"Maranhão, Rosário",BR,Maranhão,Rosário,FALSE,Rosário,2017-04-15 00:00:00,2017,4,-2.853.972,-44.153.167,15,NULL,NULL,NULL
2365686407,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 000622,MPEG.ANL 000622,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,SPECIES,BR,2023-09-07T09:19:05.949Z,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,FALSE,FALSE,EML,1,2023-09-07T09:19:05.949Z,2023-01-07T11:25:05.817Z,"Braga, Cesar; Ferreira, Viviane",Líquido - 2,"Pará, Bragança",BR,Pará,Península Bragantina,FALSE,Bragança,2008-11-01 00:00:00,2008,11,NULL,NULL,NULL,Material doado Laboratório de Oceanografia Biológica/UFPA,NULL,NULL
2365686406,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 001090,MPEG.ANL 001090,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,GENUS,BR,2023-09-07T09:19:05.947Z,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,TRUE,TRUE,EML,1,2023-09-07T09:19:05.947Z,2023-01-07T11:25:05.817Z,"Beckman, Ruana; Pena, José; Souza, Raíssa",Etanol - 1,"Pará, Belém",BR,Pará,Mocambo,FALSE,Belém,2017-08-30 00:00:00,2017,8,1.440.694,-4.841.125,30,NULL,NULL,NULL
2365686405,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 001083,MPEG.ANL 001083,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,GENUS,BR,2023-09-07T09:19:05.945Z,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,TRUE,TRUE,EML,1,2023-09-07T09:19:05.945Z,2023-01-07T11:25:05.817Z,"Beckman, Ruana; Pena, José; Souza, Raíssa",Etanol - 3,"Pará, Belém",BR,Pará,Mocambo,FALSE,Belém,2017-08-30 00:00:00,2017,8,1.440.694,-4.841.125,30,NULL,NULL,NULL
2365686403,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 001137,MPEG.ANL 001137,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,KINGDOM,BR,2023-09-07T09:19:05.936Z,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;TAXON_MATCH_NONE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,TRUE,FALSE,EML,0,2023-09-07T09:19:05.936Z,2023-01-07T11:25:05.817Z,"Muniz, Mairink",EtOH - 1,Pará,BR,Pará,Plataforma Continental do Amazonas,FALSE,NULL,2016-09-05 00:00:00,2016,9,37.817,-49.840.417,5,Amazôna Azul,NULL,NULL
2365686397,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 001045,MPEG.ANL 001045,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,GENUS,BR,2023-09-07T09:19:05.946Z,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,TRUE,TRUE,EML,1,2023-09-07T09:19:05.946Z,2023-01-07T11:25:05.817Z,"Beckman, Ruana; Pena, José; Souza, Raíssa",Etanol - 3,"Pará, Belém",BR,Pará,Mocambo,FALSE,Belém,2017-08-30 00:00:00,2017,8,1.440.694,-4.841.125,30,NULL,NULL,NULL
2365686396,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 001001,MPEG.ANL 001001,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,GENUS,BR,2023-09-07T09:19:05.941Z,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,TRUE,TRUE,EML,1,2023-09-07T09:19:05.941Z,2023-01-07T11:25:05.817Z,"Beckman, Ruana; Pena, José; Souza, Raíssa",Etanol - 37,"Pará, Belém",BR,Pará,Mocambo,FALSE,Belém,2017-08-30 00:00:00,2017,8,1.440.694,-4.841.125,30,NULL,NULL,NULL
2365686394,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 001595,MPEG.ANL 001595,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,SPECIES,BR,2023-09-07T09:19:05.949Z,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,TRUE,FALSE,EML,1,2023-09-07T09:19:05.949Z,2023-01-07T11:25:05.817Z,"Sousa, Sandriel; Hernández, Luis; Rousseau, Guillaume",Etanol - 1,"Maranhão, São Luís",BR,Maranhão,Fazenda Escola,FALSE,São Luís,2018-08-15 00:00:00,2018,8,-4.587.222,-44.208.611,15,NULL,NULL,NULL
2365686393,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 001056,MPEG.ANL 001056,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,GENUS,BR,2023-09-07T09:19:05.945Z,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,TRUE,TRUE,EML,1,2023-09-07T09:19:05.945Z,2023-01-07T11:25:05.817Z,"Beckman, Ruana; Pena, José; Souza, Raíssa",Etanol - 1,"Pará, Belém",BR,Pará,Mocambo,FALSE,Belém,2017-08-30 00:00:00,2017,8,1.440.694,-4.841.125,30,NULL,NULL,NULL
2365686392,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 000619,MPEG.ANL 000619,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,GENUS,BR,2023-09-07T09:19:05.948Z,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,FALSE,FALSE,EML,1,2023-09-07T09:19:05.948Z,2023-01-07T11:25:05.817Z,"Braga, Cesar; Ferreira, Viviane",Líquido - 3,"Pará, Bragança",BR,Pará,Ilha de Canela,FALSE,Bragança,2008-11-01 00:00:00,2008,11,NULL,NULL,NULL,Material doado Laboratório de Oceanografia Biológica/UFPA,NULL,NULL
2365686391,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 001629,MPEG.ANL 001629,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,SPECIES,BR,2023-09-07T09:19:05.939Z,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,TRUE,FALSE,EML,1,2023-09-07T09:19:05.939Z,2023-01-07T11:25:05.817Z,"Sousa, Anny; Sousa, Sandriel; Hernández, Luis",Etanol - 1,"Maranhão, Caxias",BR,Maranhão,Santa Tereza Village,FALSE,Caxias,2019-02-12 00:00:00,2019,2,-4.558.333,-43.470.833,12,NULL,PARATYPE,NULL
2365686390,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 001593,MPEG.ANL 001593,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,SPECIES,BR,2023-09-07T09:19:05.949Z,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,TRUE,FALSE,EML,1,2023-09-07T09:19:05.949Z,2023-01-07T11:25:05.817Z,"Sousa, Sandriel; Hernández, Luis; Rousseau, Guillaume",Etanol - 1,"Maranhão, São Luís",BR,Maranhão,Fazenda Escola,FALSE,São Luís,2018-08-15 00:00:00,2018,8,-4.587.222,-44.208.611,15,NULL,NULL,NULL
2365686389,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 001569,MPEG.ANL 001569,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,SPECIES,BR,2023-09-07T09:19:05.953Z,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,TRUE,FALSE,EML,1,2023-09-07T09:19:05.953Z,2023-01-07T11:25:05.817Z,"Hernández, Luis; Rousseau, Guillaume; Sousa, Sandriel",Etanol - 1,"Maranhão, Rosário",BR,Maranhão,Rosário,FALSE,Rosário,2017-04-15 00:00:00,2017,4,-2.853.972,-44.153.167,15,NULL,NULL,NULL
2365686388,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 001009,MPEG.ANL 001009,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,GENUS,BR,2023-09-07T09:19:05.940Z,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,TRUE,TRUE,EML,1,2023-09-07T09:19:05.940Z,2023-01-07T11:25:05.817Z,"Beckman, Ruana; Pena, José; Souza, Raíssa",Etanol - 3,"Pará, Belém",BR,Pará,Mocambo,FALSE,Belém,2017-08-30 00:00:00,2017,8,1.440.694,-4.841.125,30,NULL,NULL,NULL
2365686387,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 001609,MPEG.ANL 001609,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,SPECIES,BR,2023-09-07T09:19:05.939Z,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,TRUE,FALSE,EML,1,2023-09-07T09:19:05.939Z,2023-01-07T11:25:05.817Z,"Sousa, Sandriel; Hernández, Luis; Rousseau, Guillaume",Etanol - 1,"Maranhão, São Luís",BR,Maranhão,Fazenda Escola,FALSE,São Luís,2018-08-15 00:00:00,2018,8,-4.587.222,-44.208.611,15,NULL,NULL,NULL
2365686386,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 000724,MPEG.ANL 000724,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,SPECIES,BR,2023-09-07T09:19:05.939Z,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,FALSE,FALSE,EML,1,2023-09-07T09:19:05.939Z,2023-01-07T11:25:05.817Z,"Braga, Cesar; Ferreira, Viviane",Líquido - 1,"Pará, Bragança",BR,Pará,Península Bragantina,FALSE,Bragança,2008-11-01 00:00:00,2008,11,NULL,NULL,NULL,Material doado Laboratório de Oceanografia Biológica/UFPA,NULL,NULL
2365686385,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 001034,MPEG.ANL 001034,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,GENUS,BR,2023-09-07T09:19:05.946Z,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,TRUE,TRUE,EML,1,2023-09-07T09:19:05.946Z,2023-01-07T11:25:05.817Z,"Beckman, Ruana; Pena, José; Souza, Raíssa",Etanol - 1,"Pará, Belém",BR,Pará,Mocambo,FALSE,Belém,2017-08-30 00:00:00,2017,8,1.440.694,-4.841.125,30,NULL,NULL,NULL
2365686384,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 000603,MPEG.ANL 000603,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,GENUS,BR,2023-09-07T09:19:05.949Z,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,FALSE,FALSE,EML,1,2023-09-07T09:19:05.949Z,2023-01-07T11:25:05.817Z,"Braga, Cesar; Ferreira, Viviane",Líquido - 2,"Pará, Bragança",BR,Pará,Ilha de Canela,FALSE,Bragança,2008-11-01 00:00:00,2008,11,NULL,NULL,NULL,Material doado Laboratório de Oceanografia Biológica/UFPA,NULL,NULL
2365686382,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 000628,MPEG.ANL 000628,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,GENUS,BR,2023-09-07T09:19:05.949Z,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,FALSE,FALSE,EML,1,2023-09-07T09:19:05.949Z,2023-01-07T11:25:05.817Z,"Braga, Cesar; Ferreira, Viviane",Líquido - 1,"Pará, Bragança",BR,Pará,Península Bragantina,FALSE,Bragança,2008-11-01 00:00:00,2008,11,NULL,NULL,NULL,Material doado Laboratório de Oceanografia Biológica/UFPA,NULL,NULL
2365686381,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 001104,MPEG.ANL 001104,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,GENUS,BR,2023-09-07T09:19:05.952Z,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,TRUE,TRUE,EML,1,2023-09-07T09:19:05.952Z,2023-01-07T11:25:05.817Z,"Beckman, Ruana; Pena, José; Souza, Raíssa",Etanol - 4,"Pará, Belém",BR,Pará,Mocambo,FALSE,Belém,2017-08-30 00:00:00,2017,8,1.440.694,-4.841.125,30,NULL,NULL,NULL
2365686380,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 001567,MPEG.ANL 001567,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,SPECIES,BR,2023-09-07T09:19:05.953Z,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,TRUE,FALSE,EML,1,2023-09-07T09:19:05.953Z,2023-01-07T11:25:05.817Z,"Hernández, Luis; Rousseau, Guillaume; Sousa, Sandriel",Etanol - 1,"Maranhão, Alcântara",BR,Maranhão,Rio Grande,FALSE,Alcântara,2017-04-15 00:00:00,2017,4,-242.375,-44.425.444,15,NULL,NULL,NULL
2365686379,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 001005,MPEG.ANL 001005,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,GENUS,BR,2023-09-07T09:19:05.940Z,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,TRUE,TRUE,EML,1,2023-09-07T09:19:05.940Z,2023-01-07T11:25:05.817Z,"Beckman, Ruana; Pena, José; Souza, Raíssa",Etanol - 4,"Pará, Belém",BR,Pará,Mocambo,FALSE,Belém,2017-08-30 00:00:00,2017,8,1.440.694,-4.841.125,30,NULL,NULL,NULL
2365686377,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 001097,MPEG.ANL 001097,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,GENUS,BR,2023-09-07T09:19:05.947Z,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,TRUE,TRUE,EML,1,2023-09-07T09:19:05.947Z,2023-01-07T11:25:05.817Z,"Beckman, Ruana; Pena, José; Souza, Raíssa",Etanol - 4,"Pará, Belém",BR,Pará,Mocambo,FALSE,Belém,2017-08-30 00:00:00,2017,8,1.440.694,-4.841.125,30,NULL,NULL,NULL
2365686376,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 001113,MPEG.ANL 001113,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,GENUS,BR,2023-09-07T09:19:05.949Z,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,TRUE,TRUE,EML,1,2023-09-07T09:19:05.949Z,2023-01-07T11:25:05.817Z,"Beckman, Ruana; Pena, José; Souza, Raíssa",Etanol - 1,"Pará, Belém",BR,Pará,Mocambo,FALSE,Belém,2017-08-30 00:00:00,2017,8,1.440.694,-4.841.125,30,NULL,NULL,NULL
2365686375,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,CC_BY_NC_4_0,Museu Paraense Emílio Goeldi (MPEG),MPEG,ANL,PRESERVED_SPECIMEN,MPEG.ANL 000713,MPEG.ANL 000713,PRESENT,9c48ee0b-404a-4c84-9af0-946eef39ddca,SPECIES,BR,2023-09-07T09:19:05.937Z,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,FALSE,FALSE,EML,1,2023-09-07T09:19:05.937Z,2023-01-07T11:25:05.817Z,"Braga, Cesar; Ferreira, Viviane",Líquido - 11,"Pará, Bragança",BR,Pará,Península Bragantina,FALSE,Bragança,2008-11-01 00:00:00,2008,11,NULL,NULL,NULL,Material doado Laboratório de Oceanografia Biológica/UFPA,NULL,NULL
